5 3 A #3 = 0, #5 = 5
7 1 CCBABBABABABA #3 = 12, #5 = 4
7 1 CCBABBABABABAAAAAAABA #3 = 14, #5 = 4
7 1 CCBABBABABABAAAAAACA #3 = 12, #5 = 6
7 1 CCBABBABABABAAAAABA #3 = 14, #5 = 4
7 1 CCBABBABABABAAAAABACA #3 = 14, #5 = 6
7 1 CCBABBABABABAAAAABBA #3 = 16, #5 = 4
7 1 CCBABBABABABAAAABAAAB #3 = 16, #5 = 4
7 1 CCBABBABABABAABA #3 = 14, #5 = 4
7 1 CCBABBABABABAABAAAABA #3 = 16, #5 = 4
7 1 CCBABBABABABAABAAACAB #3 = 16, #5 = 6
7 1 CCBABBABABABAABAABA #3 = 16, #5 = 4
7 1 CCBABBABABABAABAABACA #3 = 16, #5 = 6
7 1 CCBABBABABABAABAABBAC #3 = 18, #5 = 6
7 1 CCBABBABABABAABABAAAB #3 = 18, #5 = 4
7 1 CCBABBABABABAABABAAB #3 = 20, #5 = 4
7 1 CCBABBABABABABBAAAABA #3 = 18, #5 = 4
7 1 CCBABBABABABABBAAACA #3 = 16, #5 = 6
7 1 CCBABBABABABABBAABACA #3 = 18, #5 = 6
7 1 CCBABBABABABABBAABBA #3 = 20, #5 = 4
7 1 CCBABBABABABABBABAABA #3 = 20, #5 = 4
7 1 CCBABBABABABABBABAB #3 = 24, #5 = 4
7 1 CCBABBABBBAAAAAAAAAAB #3 = 14, #5 = 4
7 1 CCBABBABBBAAACAAAAAAB #3 = 14, #5 = 6
7 1 CCBABBABBBAAACAAAAACA #3 = 12, #5 = 8
7 1 CCBABBABBBABA #3 = 14, #5 = 4
7 1 CCBABBABBBABAAAAAACA #3 = 14, #5 = 6
7 1 CCBABBABBBABAAAAABA #3 = 16, #5 = 4
7 1 CCBABBABBBABAAAABAAAB #3 = 18, #5 = 4
7 1 CCBABBABBBABABA #3 = 16, #5 = 4
7 1 CCBABBABBBABABAAAAACB #3 = 18, #5 = 6
7 1 CCBABBABBBABABAAAACA #3 = 16, #5 = 6
7 1 CCBABBABBBABABAAABA #3 = 18, #5 = 4
7 1 CCBABBABBBABABAAABABC #3 = 20, #5 = 6
7 1 CCBABBABBBABABAAABBA #3 = 20, #5 = 4
7 1 CCBABBABBBABABAABAAAB #3 = 20, #5 = 4
7 1 CCBABBABBBABABAABAABA #3 = 20, #5 = 4
7 1 CCBABBABBBABABAABABAB #3 = 22, #5 = 4
7 1 CCBABBABBBABBBBAAACA #3 = 20, #5 = 6
7 1 CCBABBABBBABBBBABABA #3 = 24, #5 = 4
7 1 CCBABBABBBABBBBAB #3 = 30, #5 = 4
7 1 CCBBAAAAAAAAAABA #3 = 6, #5 = 4
7 2 CCBBAAAAAAAAAABAAAABA #3 = 8, #5 = 4
7 3 CCBBAAAAAAAAAABAAAAB #3 = 10, #5 = 4
7 1 CCBBAAAAACAAAABA #3 = 6, #5 = 6
7 1 CCBBAAAAACAAAABAAAAAB #3 = 8, #5 = 6
7 2 CCBBAAAAACAAAABAAAAB #3 = 10, #5 = 6
7 2 CCBBAAABA #3 = 6, #5 = 4
7 3 CCBBAAABAAAAAAAAAAAAB #3 = 8, #5 = 4
7 1 CCBBAAABAAAAAABA #3 = 8, #5 = 4
7 2 CCBBAAABAAAAAABAAAAAB #3 = 10, #5 = 4
7 1 CCBBAAABAAAAAABAAAAB #3 = 12, #5 = 4
7 1 CCBBAAABAAAAACA #3 = 6, #5 = 6
7 2 CCBBAAABAAAAACAAAAAAB #3 = 8, #5 = 6
7 1 CCBBAAABAAAAACAAAAABA #3 = 8, #5 = 6
7 1 CCBBAAABAAAAACAAAACAB #3 = 8, #5 = 8
7 1 CCBBAAABAAAAACBAAAAAB #3 = 10, #5 = 6
7 1 CCBBAAABAAAAACBAAAAB #3 = 12, #5 = 6
7 1 CCBBAAABAAAAACBAAACAB #3 = 10, #5 = 8
7 3 CCBBAAABAAAABA #3 = 8, #5 = 4
7 2 CCBBAAABAAAABAAAAAABA #3 = 10, #5 = 4
7 1 CCBBAAABAAAABAAAAAAB #3 = 12, #5 = 4
7 2 CCBBAAABAAAABAAAAACA #3 = 8, #5 = 6
7 1 CCBBAAABAAAABAAAAACBA #3 = 10, #5 = 6
7 2 CCBBAAABAAAABACA #3 = 8, #5 = 6
7 1 CCBBAAABAAAABACAAAABA #3 = 10, #5 = 6
7 1 CCBBAAABAAAABACAAACBA #3 = 10, #5 = 8
7 2 CCBBAAABAAABA #3 = 8, #5 = 4
7 1 CCBBAAABAAABAAAAAAABA #3 = 10, #5 = 4
7 1 CCBBAAABAAABAAAAAACBA #3 = 10, #5 = 6
7 2 CCBBAAABAAABAAAAABA #3 = 10, #5 = 4
7 1 CCBBAAABAAABAAAAABACA #3 = 10, #5 = 6
7 3 CCBBAAABAAABAABA #3 = 10, #5 = 4
7 2 CCBBAAABAAABAABAAAABA #3 = 12, #5 = 4
7 1 CCBBAAABAAABAABAAAAB #3 = 14, #5 = 4
7 2 CCBBAAABAAABAABAAACA #3 = 10, #5 = 6
7 1 CCBBAAABAAABAABAAACBA #3 = 12, #5 = 6
7 3 CCBBAAABAAABAABAABA #3 = 12, #5 = 4
7 2 CCBBAAABAAABAABAABACA #3 = 12, #5 = 6
7 1 CCBBAAABAAABAABABA #3 = 12, #5 = 4
7 2 CCBBAAABAAABAABABAABA #3 = 14, #5 = 4
7 3 CCBBAAABAAABAABABAAB #3 = 16, #5 = 4
7 2 CCBBAAABABAAAAAAAAAAB #3 = 10, #5 = 4
7 1 CCBBAAABABAAAABA #3 = 10, #5 = 4
7 1 CCBBAAABABAAAABAAAAAB #3 = 12, #5 = 4
7 1 CCBBAAABABAAACA #3 = 8, #5 = 6
7 1 CCBBAAABABAAACAAAAAAB #3 = 10, #5 = 6
7 1 CCBBAAABABAAACAAAAAB #3 = 12, #5 = 6
7 2 CCBBAAABABAABA #3 = 10, #5 = 4
7 1 CCBBAAABABAABAAAAAABA #3 = 12, #5 = 4
7 1 CCBBAAABABAABAAAAAAB #3 = 14, #5 = 4
7 1 CCBBAAABABAABAAAAACA #3 = 10, #5 = 6
7 1 CCBBAAABABAABAAAAACAB #3 = 12, #5 = 6
7 2 CCBBAAABABAABAAAABAAB #3 = 14, #5 = 4
7 1 CCBBAAABABAABACA #3 = 10, #5 = 6
7 1 CCBBAAABABAABACAAAAAB #3 = 12, #5 = 6
7 1 CCBBAAABABAABACAAACA #3 = 10, #5 = 8
7 1 CCBBAAABABAABACAABA #3 = 12, #5 = 6
7 1 CCBBAAABABAABACAABAAB #3 = 14, #5 = 6
7 1 CCBBAAABABAABBA #3 = 12, #5 = 4
7 1 CCBBAAABABAABBAAAAABA #3 = 14, #5 = 4
7 1 CCBBAAABABABA #3 = 10, #5 = 4
7 1 CCBBAAABABABAAAAAAAAB #3 = 12, #5 = 4
7 1 CCBBAAABABABAAAAAACA #3 = 10, #5 = 6
7 1 CCBBAAABABABAAAAABA #3 = 12, #5 = 4
7 1 CCBBAAABABABAAAAABAAC #3 = 12, #5 = 6
7 1 CCBBAAABABABAAAAABBA #3 = 14, #5 = 4
7 2 CCBBAAABABABAABA #3 = 12, #5 = 4
7 1 CCBBAAABABABAABAAAABA #3 = 14, #5 = 4
7 1 CCBBAAABABABAABAAAAB #3 = 16, #5 = 4
7 1 CCBBAAABABABAABAAACA #3 = 12, #5 = 6
7 1 CCBBAAABABABAABAAACAB #3 = 14, #5 = 6
7 2 CCBBAAABABABAABAABA #3 = 14, #5 = 4
7 1 CCBBAAABABABAABAABACA #3 = 14, #5 = 6
7 1 CCBBAAABABABAABAABBA #3 = 16, #5 = 4
7 1 CCBBAAABABABAABAABBAC #3 = 16, #5 = 6
7 1 CCBBAAABABABAABABA #3 = 14, #5 = 4
7 1 CCBBAAABABABAABABAAAB #3 = 16, #5 = 4
7 2 CCBBAAABABABAABABAAB #3 = 18, #5 = 4
7 1 CCBBAAABABABABBA #3 = 14, #5 = 4
7 1 CCBBAAABABABABBAAAABA #3 = 16, #5 = 4
7 1 CCBBAAABABABABBAABA #3 = 16, #5 = 4
7 1 CCBBAAABABABABBAABACA #3 = 16, #5 = 6
7 1 CCBBAAABABABABBABAABA #3 = 18, #5 = 4
7 1 CCBBAAABABABABBABAAB #3 = 20, #5 = 4
7 1 CCBBAAABBAAAAAAAAAAAB #3 = 10, #5 = 4
7 1 CCBBAAABBAAAAACA #3 = 8, #5 = 6
7 1 CCBBAAABBAAAACAAAAAAB #3 = 10, #5 = 6
7 1 CCBBAAABBAAAACAAAAACB #3 = 10, #5 = 8
7 1 CCBBAAABBAAAACAAAACAB #3 = 10, #5 = 8
7 1 CCBBAAABBAABA #3 = 10, #5 = 4
7 1 CCBBAAABBAABAAAAAAACB #3 = 12, #5 = 6
7 1 CCBBAAABBAABAAAAAACA #3 = 10, #5 = 6
7 1 CCBBAAABBAABAAAAABA #3 = 12, #5 = 4
7 1 CCBBAAABBAABAAAABAAAB #3 = 14, #5 = 4
7 1 CCBBAAABBAABAABAAAAAB #3 = 14, #5 = 4
7 1 CCBBAAABBAABAABAAAACA #3 = 12, #5 = 6
7 1 CCBBAAABBAABAABAAACA #3 = 12, #5 = 6
7 1 CCBBAAABBAABAABAABAAC #3 = 14, #5 = 6
7 1 CCBBAAABBAABAABAABABA #3 = 16, #5 = 4
7 1 CCBBAAABBAABAABABA #3 = 14, #5 = 4
7 1 CCBBAAABBAABAABABAAB #3 = 18, #5 = 4
7 1 CCBBAAABBAABABA #3 = 12, #5 = 4
7 1 CCBBAAABBAABABAAAAACA #3 = 12, #5 = 6
7 1 CCBBAAABBAABABAAAACA #3 = 12, #5 = 6
7 1 CCBBAAABBAABABAAABA #3 = 14, #5 = 4
7 1 CCBBAAABBAABABAAABABA #3 = 16, #5 = 4
7 1 CCBBAAABBAABABAAABBA #3 = 16, #5 = 4
7 1 CCBBAAABBAABABAABAAAB #3 = 16, #5 = 4
7 1 CCBBAAABBAABABAABAAB #3 = 18, #5 = 4
7 1 CCBBAAABBAABABAABABAB #3 = 18, #5 = 4
7 2 CCBBAAABBBAAAAAAAAAAB #3 = 12, #5 = 4
7 1 CCBBAAABBBAAAACA #3 = 10, #5 = 6
7 1 CCBBAAABBBAAAACAAAAAB #3 = 12, #5 = 6
7 1 CCBBAAABBBAAACCA #3 = 10, #5 = 8
7 1 CCBBAAABBBAAACCAAAAAB #3 = 12, #5 = 8
7 2 CCBBAAABBBABA #3 = 12, #5 = 4
7 1 CCBBAAABBBABAAAAAAACA #3 = 12, #5 = 6
7 1 CCBBAAABBBABAAAAAAACB #3 = 14, #5 = 6
7 1 CCBBAAABBBABAAAAAACCA #3 = 12, #5 = 8
7 1 CCBBAAABBBABAAAAAACCB #3 = 14, #5 = 8
7 2 CCBBAAABBBABAAAAABA #3 = 14, #5 = 4
7 2 CCBBAAABBBABAAAABAAAB #3 = 16, #5 = 4
7 1 CCBBAAABBBABAABA #3 = 14, #5 = 4
7 1 CCBBAAABBBABAABAAAAAB #3 = 16, #5 = 4
7 1 CCBBAAABBBABAABAAACCA #3 = 14, #5 = 8
7 1 CCBBAAABBBABAABAABA #3 = 16, #5 = 4
7 1 CCBBAAABBBABAABAABAAC #3 = 16, #5 = 6
7 1 CCBBAAABBBABAABABA #3 = 16, #5 = 4
7 1 CCBBAAABBBABAABABAAAB #3 = 18, #5 = 4
7 1 CCBBAAABBBABABBA #3 = 16, #5 = 4
7 1 CCBBAAABBBABABBAAAAAB #3 = 18, #5 = 4
7 1 CCBBAAABBBABABBAAAACA #3 = 16, #5 = 6
7 1 CCBBAAABBBABABBAABA #3 = 18, #5 = 4
7 1 CCBBAAABBBABABBAABAAC #3 = 18, #5 = 6
7 1 CCBBAAABBBABABBAABABA #3 = 20, #5 = 4
7 1 CCBBAAABBBABABBABA #3 = 18, #5 = 4
7 1 CCBBAAABBBABABBABAAAB #3 = 20, #5 = 4
7 1 CCBBAAABBBABABBABAAB #3 = 22, #5 = 4
7 1 CCBBAAABBBABBABA #3 = 16, #5 = 4
7 1 CCBBAAABBBABBABAAAAAC #3 = 16, #5 = 6
7 1 CCBBAAABBBABBABAAACCA #3 = 16, #5 = 8
7 1 CCBBAAABBBABBABABA #3 = 18, #5 = 4
7 1 CCBBAAABBBABBABABAAAB #3 = 20, #5 = 4
7 1 CCBBAAABBBABBABABABBA #3 = 22, #5 = 4
7 1 CCBBAAABBBABBBBA #3 = 18, #5 = 4
7 1 CCBBAAABBBABBBBAAAACA #3 = 18, #5 = 6
7 1 CCBBAAABBBABBBBABA #3 = 20, #5 = 4
7 1 CCBBAAABBBABBBBABAABA #3 = 22, #5 = 4
7 1 CCBBAAABBBABBBBABBAB #3 = 26, #5 = 4
7 2 CCBBAABAAAAAAAAAAAAAB #3 = 8, #5 = 4
7 1 CCBBAABAAAAAACA #3 = 6, #5 = 6
7 1 CCBBAABAAAAAACAAAAAAB #3 = 8, #5 = 6
7 1 CCBBAABAAAAAACAAAAACB #3 = 8, #5 = 8
7 2 CCBBAABAAAABA #3 = 8, #5 = 4
7 1 CCBBAABAAAABAAAAAACA #3 = 8, #5 = 6
7 1 CCBBAABAAAABAAAAAACAB #3 = 10, #5 = 6
7 2 CCBBAABAAAABAAAAABA #3 = 10, #5 = 4
7 2 CCBBAABAAAABAAAABAAAB #3 = 12, #5 = 4
7 1 CCBBAABAAAABABA #3 = 10, #5 = 4
7 1 CCBBAABAAAABABAAAAAAB #3 = 12, #5 = 4
7 1 CCBBAABAAAABABAAAAACA #3 = 10, #5 = 6
7 1 CCBBAABAAAABABAAABA #3 = 12, #5 = 4
7 1 CCBBAABAAAABABAAABAAC #3 = 12, #5 = 6
7 1 CCBBAABAAAABABAAABABA #3 = 14, #5 = 4
7 1 CCBBAABAAAABABAABA #3 = 12, #5 = 4
7 1 CCBBAABAAAABABAABAAAB #3 = 14, #5 = 4
7 1 CCBBAABAAAABABAABAAB #3 = 16, #5 = 4
7 1 CCBBAABAAAABBBA #3 = 12, #5 = 4
7 1 CCBBAABAAAABBBAAAAAAC #3 = 12, #5 = 6
7 1 CCBBAABAAAABBBAAAAACA #3 = 12, #5 = 6
7 1 CCBBAABAAAABBBAABA #3 = 14, #5 = 4
7 1 CCBBAABAAAABBBAABAAAB #3 = 16, #5 = 4
7 1 CCBBAABAAAABBBAABAABA #3 = 16, #5 = 4
7 1 CCBBAABAAAABBBAABBAB #3 = 20, #5 = 4
7 2 CCBBAABAABA #3 = 8, #5 = 4
7 3 CCBBAABAABAAAAAAAAAAB #3 = 10, #5 = 4
7 1 CCBBAABAABAAACA #3 = 8, #5 = 6
7 2 CCBBAABAABAAACAAAAAAB #3 = 10, #5 = 6
7 1 CCBBAABAABAAACAAAAACA #3 = 8, #5 = 8
7 1 CCBBAABAABAAACAAAACAB #3 = 10, #5 = 8
7 1 CCBBAABAABAAACCAAAAAB #3 = 10, #5 = 8
7 3 CCBBAABAABABA #3 = 10, #5 = 4
7 2 CCBBAABAABABAAAAAAAAB #3 = 12, #5 = 4
7 2 CCBBAABAABABAAAAAACA #3 = 10, #5 = 6
7 1 CCBBAABAABABAAAAAACAB #3 = 12, #5 = 6
7 1 CCBBAABAABABAAAAAACCA #3 = 10, #5 = 8
7 3 CCBBAABAABABAAAAABA #3 = 12, #5 = 4
7 2 CCBBAABAABABAAAAABAAC #3 = 12, #5 = 6
7 2 CCBBAABAABABAAAABA #3 = 12, #5 = 4
7 3 CCBBAABAABABAAAABAAAB #3 = 14, #5 = 4
7 2 CCBBAABAABABABA #3 = 12, #5 = 4
7 1 CCBBAABAABABABAAAAAAB #3 = 14, #5 = 4
7 1 CCBBAABAABABABAAAAACB #3 = 14, #5 = 6
7 1 CCBBAABAABABABAAAACA #3 = 12, #5 = 6
7 1 CCBBAABAABABABAAAACCA #3 = 12, #5 = 8
7 2 CCBBAABAABABABAAABA #3 = 14, #5 = 4
7 1 CCBBAABAABABABAAABAAC #3 = 14, #5 = 6
7 1 CCBBAABAABABABAAABABC #3 = 16, #5 = 6
7 1 CCBBAABAABABABAAABBA #3 = 16, #5 = 4
7 1 CCBBAABAABABABAABA #3 = 14, #5 = 4
7 2 CCBBAABAABABABAABAAAB #3 = 16, #5 = 4
7 1 CCBBAABAABABABAABAABA #3 = 16, #5 = 4
7 1 CCBBAABAABABABAABABAB #3 = 18, #5 = 4
7 1 CCBBAABAABABABBA #3 = 14, #5 = 4
7 1 CCBBAABAABABABBAAACA #3 = 14, #5 = 6
7 1 CCBBAABAABABABBAABA #3 = 16, #5 = 4
7 1 CCBBAABAABABABBAABBA #3 = 18, #5 = 4
7 1 CCBBAABAABABABBABAAAB #3 = 18, #5 = 4
7 1 CCBBAABAABABABBABABAB #3 = 20, #5 = 4
7 1 CCBBAABAABABBAAAAAAAC #3 = 12, #5 = 6
7 1 CCBBAABAABABBAAAAACA #3 = 12, #5 = 6
7 1 CCBBAABAABABBAAABAAAB #3 = 16, #5 = 4
7 1 CCBBAABAABABBAAABABA #3 = 16, #5 = 4
7 1 CCBBAABAABABBBA #3 = 14, #5 = 4
7 1 CCBBAABAABABBBAAAAACA #3 = 14, #5 = 6
7 1 CCBBAABAABABBBAAAACAC #3 = 14, #5 = 8
7 1 CCBBAABAABABBBAABA #3 = 16, #5 = 4
7 1 CCBBAABAABABBBAABAABA #3 = 18, #5 = 4
7 1 CCBBAABAABABBBAABABAB #3 = 20, #5 = 4
7 2 CCBBAABAABABBBBA #3 = 16, #5 = 4
7 1 CCBBAABAABABBBBAAAAAC #3 = 16, #5 = 6
7 1 CCBBAABAABABBBBAAACAC #3 = 16, #5 = 8
7 2 CCBBAABAABABBBBABA #3 = 18, #5 = 4
7 1 CCBBAABAABABBBBABAAAB #3 = 20, #5 = 4
7 1 CCBBAABAABABBBBABABAB #3 = 22, #5 = 4
7 1 CCBBAABAABABBBBABAB #3 = 24, #5 = 4
7 1 CCBBAABAABABBBBABBAAB #3 = 22, #5 = 4
7 1 CCBBAABAABABBBBABBBAB #3 = 24, #5 = 4
7 1 CCBBAABAABABBBBAB #3 = 26, #5 = 4
7 1 CCBBAABAABBA #3 = 10, #5 = 4
7 1 CCBBAABAABBAAAAAAACA #3 = 10, #5 = 6
7 1 CCBBAABAABBAAAAABA #3 = 12, #5 = 4
7 1 CCBBAABAABBAAAAABABA #3 = 14, #5 = 4
7 1 CCBBAABAABBAAAAABBBBA #3 = 18, #5 = 4
7 2 CCBBAABAABBAABA #3 = 12, #5 = 4
7 1 CCBBAABAABBAABAAAAACA #3 = 12, #5 = 6
7 1 CCBBAABAABBAABAAAACCA #3 = 12, #5 = 8
7 2 CCBBAABAABBAABAABA #3 = 14, #5 = 4
7 1 CCBBAABAABBAABAABAABA #3 = 16, #5 = 4
7 1 CCBBAABAABBAABAABABBA #3 = 18, #5 = 4
7 1 CCBBAABAABBAABAABBABA #3 = 18, #5 = 4
7 1 CCBBAABAABBAABAABBBBA #3 = 20, #5 = 4
7 1 CCBBAABAABBAABABAAABA #3 = 16, #5 = 4
7 3 CCBBAABAABBAABBA #3 = 14, #5 = 4
7 2 CCBBAABAABBAABBAAACA #3 = 14, #5 = 6
7 1 CCBBAABAABBAABBAAACCA #3 = 14, #5 = 8
7 3 CCBBAABAABBAABBABA #3 = 16, #5 = 4
7 2 CCBBAABAABBAABBABABA #3 = 18, #5 = 4
7 1 CCBBAABAABBAABBABABBA #3 = 20, #5 = 4
7 1 CCBBAABAABBAABBABBA #3 = 18, #5 = 4
7 1 CCBBAABAABBAABBABBBBA #3 = 22, #5 = 4
7 2 CCBBAABAABBAABBAB #3 = 24, #5 = 4
7 1 CCBBAABAABBAABBBAABA #3 = 18, #5 = 4
7 2 CCBBAABAABBAABBBAABBA #3 = 20, #5 = 4
7 3 CCBBAABAABBAABBBAAB #3 = 22, #5 = 4
7 2 CCBBCAAAAAAAAABAAAAB #3 = 10, #5 = 6
7 1 CCBBCAAABAAAAAAAAAAAB #3 = 8, #5 = 6
7 1 CCBBCAAABAAAAABAAAAAB #3 = 10, #5 = 6
7 1 CCBBCAAABAAAAABAAAAB #3 = 12, #5 = 6
7 1 CCBBCAAABAAAABA #3 = 8, #5 = 6
7 1 CCBBCAAABAAAABAAAAAB #3 = 12, #5 = 6
7 1 CCBBCAAABAAABABAAAABA #3 = 12, #5 = 6
7 1 CCBBCAAABAAABABAAABA #3 = 12, #5 = 6
7 1 CCBBCAAABAAABABAABAB #3 = 16, #5 = 6
7 2 CCBBCAAABBAAAAAAAAAAB #3 = 10, #5 = 6
7 1 CCBBCAAABBAABA #3 = 10, #5 = 6
7 1 CCBBCAAABBAABAAAAAAAB #3 = 12, #5 = 6
7 1 CCBBCAAABBAABAAAAABA #3 = 12, #5 = 6
7 1 CCBBCAAABBAABABA #3 = 12, #5 = 6
7 1 CCBBCAAABBAABABAAAAAB #3 = 14, #5 = 6
7 1 CCBBCAAABBAABABAAABBA #3 = 16, #5 = 6
7 1 CCBBCAAABBAABABAABAAB #3 = 16, #5 = 6
7 2 CCBBCAAABBAABBBA #3 = 14, #5 = 6
7 1 CCBBCAAABBAABBBAABA #3 = 16, #5 = 6
7 1 CCBBCAAABBAABBBAABABA #3 = 18, #5 = 6
7 1 CCBBCAAABBAABBBAABAB #3 = 20, #5 = 6
7 2 CCBBCAAABBAABBBAAB #3 = 22, #5 = 6
7 2 CCBBCABAAAAAAAAAAAAAB #3 = 8, #5 = 6
7 1 CCBBCABAAAAAABA #3 = 8, #5 = 6
7 1 CCBBCABAAAAAABAAAAAAB #3 = 10, #5 = 6
7 1 CCBBCABAAAAAABCA #3 = 8, #5 = 8
7 1 CCBBCABAAAAAABCAAAAAB #3 = 10, #5 = 8
7 1 CCBBCABAAAAAABCAAABAB #3 = 12, #5 = 8
7 1 CCBBCABAAAAABA #3 = 8, #5 = 6
7 1 CCBBCABAAAAABAAAAAAAB #3 = 10, #5 = 6
7 1 CCBBCABAAAAABAAAAABCA #3 = 10, #5 = 8
7 1 CCBBCABAAAAABABA #3 = 10, #5 = 6
7 1 CCBBCABAAAAABABAAAAAB #3 = 12, #5 = 6
7 1 CCBBCABAAAAABABAAABA #3 = 12, #5 = 6
7 1 CCBBCABAAAAABABAABAAB #3 = 14, #5 = 6
7 2 CCBBCABAAAAABBA #3 = 10, #5 = 6
7 1 CCBBCABAAAAABBAAAABA #3 = 12, #5 = 6
7 1 CCBBCABAAAAABBAAAABAB #3 = 14, #5 = 6
7 1 CCBBCABAAAAABBAAAABCA #3 = 12, #5 = 8
7 1 CCBBCABAAAAABBAAAABCB #3 = 14, #5 = 8
7 1 CCBBCABAAAAABBAAABA #3 = 12, #5 = 6
7 1 CCBBCABAAAAABBAAABAAB #3 = 14, #5 = 6
7 1 CCBBCABAAAAABBAAABABA #3 = 14, #5 = 6
7 1 CCBBCABAAAAABBAAABAB #3 = 16, #5 = 6
7 2 CCBBCABAAAAABBAAABBAB #3 = 16, #5 = 6
7 2 CCBBCABAAAABA #3 = 8, #5 = 6
7 1 CCBBCABAAAABAAAAABA #3 = 10, #5 = 6
7 1 CCBBCABAAAABAAAAABAAC #3 = 10, #5 = 8
7 1 CCBBCABAAAABAAAAABABA #3 = 12, #5 = 6
7 1 CCBBCABAAAABAAAAABABC #3 = 12, #5 = 8
7 2 CCBBCABAAAABAAAAABBA #3 = 12, #5 = 6
7 2 CCBBCABAAABAAABA #3 = 10, #5 = 6
7 1 CCBBCABAAABAAABAAABA #3 = 12, #5 = 6
7 1 CCBBCABAAABAAABAAABCA #3 = 12, #5 = 8
7 1 CCBBCABAAABAAABAAABC #3 = 12, #5 = 10
7 1 CCBBCABAAABAAABAABA #3 = 12, #5 = 6
7 1 CCBBCABAAABAAABAABABA #3 = 14, #5 = 6
7 1 CCBBCABAAABAAABAABAB #3 = 16, #5 = 6
7 2 CCBBCABAAABAAABAABBA #3 = 14, #5 = 6
7 2 CCBBCABAAABAAABABA #3 = 12, #5 = 6
7 2 CCBBCABAAABAAABBAAAB #3 = 16, #5 = 6
7 1 CCBBCABAABAAAAAAAAAAB #3 = 10, #5 = 6
7 1 CCBBCABAABAAAACAAAAAB #3 = 10, #5 = 8
7 1 CCBBCABAABAAAACAAAACB #3 = 10, #5 = 10
7 1 CCBBCABAABAAABA #3 = 10, #5 = 6
7 1 CCBBCABAABAAABAAAAACB #3 = 12, #5 = 8
7 1 CCBBCABAABAAABAAAABAB #3 = 14, #5 = 6
7 1 CCBBCABAABAABAAAAAAAB #3 = 12, #5 = 6
7 1 CCBBCABAABAABAAAAAACA #3 = 10, #5 = 8
7 1 CCBBCABAABAABAAAAABA #3 = 12, #5 = 6
7 1 CCBBCABAABAABAAAABAAB #3 = 14, #5 = 6
7 1 CCBBCABAABAABBA #3 = 12, #5 = 6
7 1 CCBBCABAABAABBAAAAACA #3 = 12, #5 = 8
7 1 CCBBCABAABAABBAAAABAB #3 = 16, #5 = 6
7 1 CCBBCABAABAABBAAABA #3 = 14, #5 = 6
7 1 CCBBCABAABAABBAAABBAB #3 = 18, #5 = 6
7 1 CCBBCABAABAABBBA #3 = 14, #5 = 6
7 1 CCBBCABAABAABBBAAAACA #3 = 14, #5 = 8
7 1 CCBBCABAABAABBBAAABA #3 = 16, #5 = 6
7 1 CCBBCABAABAABBBAABAAB #3 = 18, #5 = 6
7 1 CCBBCABAABAABBBAABBAB #3 = 20, #5 = 6
7 1 CCBBCABAABAABBBAAB #3 = 22, #5 = 6
7 1 CCBBCABAABABA #3 = 10, #5 = 6
7 1 CCBBCABAABABAAAAAAACA #3 = 10, #5 = 8
7 1 CCBBCABAABABAAAAAABAB #3 = 14, #5 = 6
7 1 CCBBCABAABABAAAAABAAC #3 = 12, #5 = 8
7 1 CCBBCABAABABAAAAABBA #3 = 14, #5 = 6
7 1 CCBBCABAABABAAAAABBBA #3 = 16, #5 = 6
7 1 CCBBCABAABABAAAABAAAB #3 = 14, #5 = 6
7 1 CCBBCABAABABAABA #3 = 12, #5 = 6
7 1 CCBBCABAABABAABAAAACA #3 = 12, #5 = 8
7 1 CCBBCABAABABAABAAABA #3 = 14, #5 = 6
7 1 CCBBCABAABABAABAABA #3 = 14, #5 = 6
7 1 CCBBCABAABABAABAABBA #3 = 16, #5 = 6
7 1 CCBBCABAABABAABAABBBA #3 = 18, #5 = 6
7 1 CCBBCABAABABAABABAAAB #3 = 16, #5 = 6
7 1 CCBBCABAABABAABABAAB #3 = 18, #5 = 6
7 1 CCBBCABAABABBABA #3 = 14, #5 = 6
7 1 CCBBCABAABABBABAAAAC #3 = 14, #5 = 10
7 1 CCBBCABAABABBABAABA #3 = 16, #5 = 6
7 1 CCBBCABAABABBABAABBA #3 = 18, #5 = 6
7 1 CCBBCABAABABBABAAB #3 = 22, #5 = 6
7 1 CCBBCABAABBA #3 = 10, #5 = 6
7 1 CCBBCABAABBAAAAAAAACA #3 = 10, #5 = 8
7 1 CCBBCABAABBAAAAAAABA #3 = 12, #5 = 6
7 1 CCBBCABAABBAAAAAABA #3 = 12, #5 = 6
7 1 CCBBCABAABBAAAAAABBA #3 = 14, #5 = 6
7 1 CCBBCABAABBAAAAAABBBA #3 = 16, #5 = 6
7 1 CCBBCABAABBAAAAABA #3 = 12, #5 = 6
7 1 CCBBCABAABBAAAAABAABA #3 = 14, #5 = 6
7 1 CCBBCABAABBAAAAABBABA #3 = 16, #5 = 6
7 1 CCBBCABAABBAAAABAAAAB #3 = 14, #5 = 6
7 1 CCBBCABAABBAAABA #3 = 12, #5 = 6
7 1 CCBBCABAABBAAABAAAACA #3 = 12, #5 = 8
7 1 CCBBCABAABBAAABAAABAC #3 = 14, #5 = 8
7 1 CCBBCABAABBAAABAABAAB #3 = 16, #5 = 6
7 1 CCBBCABAABBAAABAABBA #3 = 16, #5 = 6
7 1 CCBBCABAABBAAABAABBBA #3 = 18, #5 = 6
